RelativeTime;CenterBattery.LastStudyCycle;CenterBattery.TotalStudyCycle;CenterBattery.ConnectionStatus;CenterBattery.Temperature;CenterBattery.ProductDate;CenterBattery.SerialNumber;CenterBattery.Current;CenterBattery.ErrorType;CenterBattery.LoopNum;CenterBattery.Life;CenterBattery.FullCapacity;CenterBattery.CurrentCapacity;CenterBattery.CurrentPV;CenterBattery.RelativeCapacity;Recover.BatterySerialNumber;Recover.RemoteSerialNumber;Recover.CameraSerialNumber;Recover.ActiveTime;Recover.PlaneName;Recover.FlyControllerSerialNumber;Recover.AppVersion;Recover.AppType;Recover.DroneType;Custom.UpdateTime;Custom.Distance;Custom.HSpeed;Custom.IsVideo;Custom.IsPhoto;Custom.Timestamp;Deform.DeformProtected;Deform.TripodStatus;Deform.DeformMode;Gimbal.YawAngle;Gimbal.RollAdjust;Gimbal.Mode;Gimbal.Yaw;Gimbal.Roll;Gimbal.Pitch;Home.Height;Home.Latitude;Home.Longitude;Home.GoHomeHeight;Home.ReachedLimitHeight;Home.ReachedLimitDistance;Home.IsMultipleModeOpen;Home.IsIOCEnabled;Home.IsHomeRecord;Home.IsDynamicHomePointEnable;Home.IsCompassCeleing;Home.IsBeginnerMode;Home.HasGoHome;Home.IOCMode;Home.GoHomeStatus;Home.GoHomeMode;Home.CompassCeleStatus;Home.AirCraftHeadDirection;Osd.FlycVersion;Osd.MotorRevolution;Osd.FlyTime;Osd.SwaveHeight;Osd.Battery;Osd.NonGpsCause;Osd.MotorFailCause;Osd.MotorFailed;Osd.FlightAction;Osd.GpsNum;Osd.CanIOCWork;Osd.IsVisionUsed;Osd.IsSwaveWork;Osd.IsMotorUp;Osd.IsImuPreheated;Osd.GroundOrSky;Osd.ModeChannel;Osd.GoHomeStatus;Osd.CompassError;Osd.FlycCommand;Osd.RcState;Osd.FlycState;Osd.Yaw;Osd.Roll;Osd.Pitch;Osd.ZSpeed;Osd.YSpeed;Osd.XSpeed;Osd.Height;Osd.Latitude;Osd.Longitude;Osd.VoltageWarning;Osd.NonGpsCauseRaw;Rc.Custom2Status;Rc.Custom1Status;Rc.ShutterStatus;Rc.RecordStatus;Rc.GyroValue;Rc.Rudder;Rc.Throttle;Rc.Elevator;Rc.Aileron;RcGps.GpsStatus;RcGps.GpsNum;RcGps.YSpeed;RcGps.XSpeed;RcGps.Longitude;RcGps.Latitude;SmartBattery.Battery;SmartBattery.Voltage;SmartBattery.GoHomeCountDown;SmartBattery.SmartGoHomeStatus;SmartBattery.BatteryStatus;SmartBattery.VolumeConsume;SmartBattery.SafeFlyRadius;SmartBattery.LandBattery;SmartBattery.GoHomeBattery;SmartBattery.LandTime;SmartBattery.GoHomeTime;SmartBattery.UsefulTime;AppTip.Text;AppWarn.Text
0;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:37 AM;0;0;0;0;1443691237960;;;;0;0;YawFollow;588;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:48.7000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;543;-4;-82;0;0;0;0;32.1038534082892;34.8132448776447;0;0;0;0;False;False;1024;1684;364;364;364;;;;;;;;;;;;;;;;;;;;
0.072;0;0;Normal;32.91;7/1/2015 12:00:00 AM;456;-1154;-2147483648;13;100;4385;1490;15.03;34;;;;;;;;;;10/1/2015 9:20:38 AM;0.00942713;1;0;0;1443691238032;True;FoldComplete;Protect;;;;;;;16.37418;32.1038533746096;34.8132448785614;30;False;False;False;False;True;False;False;False;False;CourseLock;0;1;0;1;6;3;00:09:48.8000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;543;-4;-82;0;0;1;0;32.1038533242925;34.8132448930522;0;0;;;;;;;;;;;;;;;;34;15.213;0;NonGohome;None;4.885649;0;10;16;0;23;0;;
0.276;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.01419976;0;0;0;1443691238236;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:48.9000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-4;-82;0;0;0;0;32.1038533672953;34.8132448909541;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.285;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.01896223;0;0;0;1443691238245;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:49;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-4;-83;0;0;0;0;32.1038534101637;34.8132448878797;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.378;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.02820189;0;0;0;1443691238338;;;;0;0;YawFollow;587;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:49.1000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-4;-83;0;0;0;0;32.1038533270428;34.8132448947076;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.505;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.03280075;0;0;0;1443691238465;;;;0;0;YawFollow;587;0;-31;;;;;;;;;;;;;;;;;;;6;3;00:09:49.2000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-4;-83;0;0;0;0;32.1038533683897;34.8132448909141;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.595;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.03744119;0;0;0;1443691238555;;;;0;0;YawFollow;587;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:49.3000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-4;-83;0;0;0;0;32.1038534101332;34.8132448874457;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.666;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.04220179;0;0;0;1443691238626;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:49.4000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-4;-84;0;0;0;0;32.1038534529972;34.8132448846217;0;0;0;0;False;False;1024;1684;364;364;367;;;;;;;;;;;;;;;;;;;;
0.755;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.05274413;0;0;0;1443691238715;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:49.5000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-3;-84;0;0;0;0;32.1038533579384;34.813244882798;0;0;0;0;False;False;1024;1195;956;1024;1024;;;;;;;;;;;;;;;;;;;;
0.842;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.05754122;0;0;0;1443691238802;;;;0;0;YawFollow;576;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:49.6000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-4;-84;0;0;0;0;32.1038534010528;34.8132448786255;0;0;0;0;False;False;1024;1024;1024;1024;1024;;;;;;;;;;;;;;;;;;;;
0.947;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:38 AM;0.06849834;0;0;0;1443691238907;;;;0;0;YawFollow;561;0;-31;;;;;;;;;;;;;;;;;;;6;3;00:09:49.7000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-3;-84;0;0;0;0;32.1038534427659;34.8132447733889;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.05;0;0;Normal;32.91;7/1/2015 12:00:00 AM;456;-1118;-2147483648;13;100;4385;1490;15.033;34;;;;;;;;;;10/1/2015 9:20:39 AM;0.07873641;0;0;0;1443691239010;;;;0;0;YawFollow;556;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:49.8000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;541;-3;-84;0;0;0;0;32.1038533508602;34.8132447630325;0;0;;;;;;;;;;;;;;;;34;15.197;0;NonGohome;None;4.885649;0;10;16;0;24;0;;
1.191;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:39 AM;0.08342114;0;0;0;1443691239151;;;;0;0;YawFollow;553;0;-31;;;;;;;;;;;;;;;;;;;6;3;00:09:49.9000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;-3;-84;0;0;0;0;32.1038533930774;34.8132447611616;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.353;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:39 AM;0.09288216;1;0;0;1443691239313;;;;0;0;YawFollow;550;0;-31;;;;;;;;;;;;;;;;;;;6;3;00:09:50.1000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;542;10;-111;0;0;1;0;32.1038533556801;34.8132448512565;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.441;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:39 AM;0.1019459;1;0;0;1443691239401;;;;0;0;YawFollow;548;1;-31;;;;;;;;;;;;;;;;;;;6;3;00:09:50.2000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;540;9;-132;0;0;1;0;32.1038534287656;34.8132448942543;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.542;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:39 AM;0.1109709;1;0;0;1443691239502;;;;0;0;YawFollow;548;1;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:50.3000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;539;9;-152;0;0;1;0;32.1038535095341;34.8132449060282;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.642;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:39 AM;0.1204758;1;0;0;1443691239602;;;;0;0;YawFollow;547;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:50.4000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;541;21;-181;0;0;1;0;32.1038534264519;34.8132449307978;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.742;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:39 AM;0.1430537;1.414214;0;0;1443691239702;;;;0;0;YawFollow;546;0;-31;;;;;;;;;;;;;;;;;;;6;3;00:09:50.5000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;538;39;-231;0;1;1;0;32.1038535688765;34.8132451017428;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.968;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:39 AM;0.1614738;2.828427;0;0;1443691239928;;;;0;0;YawFollow;544;0;-31;;;;;;;;;;;;;;;;;;;6;3;00:09:50.6000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;GpsAtti;534;50;-306;0;2;2;0;32.1038536655949;34.8132452604081;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.101;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:40 AM;0.1809792;2;0;0;1443691240061;;;;0;0;YawFollow;544;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:50.7000000;4;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;538;29;-367;0;0;2;0;32.1038537742856;34.8132454228891;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Tips__RC Assisted Takeoff";
2.217;0;0;Normal;32.91;7/1/2015 12:00:00 AM;456;-1557;-2147483648;13;100;4385;1490;15.021;34;;;;;;;;;;10/1/2015 9:20:40 AM;0.2043961;1;0;0;1443691240177;True;FoldComplete;Normal;0;0;YawFollow;548;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:50.8000000;4;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;564;0;-357;-1;0;1;0;32.1038539854259;34.8132454274288;0;0;;;;;;;;;;;;;;;;34;15.002;0;NonGohome;None;4.885649;0;10;16;0;23;0;;
2.277;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:40 AM;0.216251;0;0;0;1443691240237;;;;0;0;YawFollow;556;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:50.9000000;6;210;None;None;False;RcAssistantTakeoff;18;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;574;10;-316;-1;0;0;0;32.1038540786935;34.8132454888174;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.572;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:40 AM;0.2409798;1;0;0;1443691240532;;;;0;0;YawFollow;560;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:51;7;210;None;None;False;RcAssistantTakeoff;18;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;575;39;-246;-1;-1;0;0;32.1038539269356;34.8132452968438;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.657;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:40 AM;0.3189985;1;0;0;1443691240617;;;;0;0;YawFollow;584;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:51.3000000;2;210;None;None;False;RcAssistantTakeoff;18;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;608;32;-16;-2;-1;0;0.1;32.1038535396045;34.813244606789;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.05;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.3398819;1;0;0;1443691241010;;;;0;0;YawFollow;595;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:51.6000000;3;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;607;28;-8;-1;0;1;0.2;32.1038534153161;34.8132444405607;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.085;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.3501737;0;0;0;1443691241045;;;;0;0;YawFollow;596;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:51.7000000;2;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;604;23;-27;-1;0;0;0.2;32.1038534751092;34.8132445239573;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.214;0;0;Normal;32.91;7/1/2015 12:00:00 AM;456;-5660;-2147483648;13;100;4385;1490;14.948;34;;;;;;;;;;10/1/2015 9:20:41 AM;0.3588684;0;0;0;1443691241174;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:51.8000000;2;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;22;-34;0;0;0;0.2;32.1038535525567;34.8132445383364;0;0;;;;;;;;;;;;;;;;34;15.153;0;NonGohome;None;4.885649;0;10;16;0;23;0;;
3.336;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.379117;0;0;0;1443691241296;;;;0;0;YawFollow;597;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:52;2;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-30;0;0;0;0.1;32.1038533736866;34.8132444951757;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.439;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.4022965;0;0;0;1443691241399;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:52.1000000;2;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-31;0;0;0;0.1;32.1038535803344;34.8132445321729;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.674;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.4077868;1;0;0;1443691241634;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:52.2000000;2;210;None;None;False;RcAssistantTakeoff;19;False;False;True;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-33;0;0;1;0.1;32.1038535327073;34.8132445480686;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.787;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.4229135;0;0;0;1443691241747;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:52.5000000;1;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-34;0;0;0;0.1;32.1038536601369;34.8132444908704;0;0;0;0;False;False;1024;1024;1115;1024;1024;;;;;;;;;;;;;;;;;;;;
3.879;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.4335649;0;0;0;1443691241839;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:52.6000000;1;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-34;0;0;0;0.1;32.1038536006365;34.8132445794617;0;0;0;0;False;False;1024;1024;1250;1024;1024;;;;;;;;;;;;;;;;;;;;
4.015;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:41 AM;0.438731;0;0;0;1443691241975;;;;0;0;YawFollow;598;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:52.7000000;1;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-34;0;0;0;0.1;32.1038536435902;34.8132445582671;0;0;0;0;False;False;1024;1024;1349;1024;1024;;;;;;;;;;;;;;;;;;;;
4.158;0;0;Normal;32.91;7/1/2015 12:00:00 AM;456;-4355;-2147483648;13;100;4385;1490;14.946;34;;;;;;;;;;10/1/2015 9:20:42 AM;0.4437122;0;0;0;1443691242118;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:52.8000000;1;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-34;0;0;0;0;32.1038536863887;34.81324454224;0;0;0;0;False;False;1024;1024;1445;1024;1024;;;;;;;34;15.148;0;NonGohome;None;4.879552;840.4153;10;18;0;23;215;;
4.356;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.4536329;0;0;0;1443691242316;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:52.9000000;1;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;603;23;-34;-2;0;0;0;32.1038536064446;34.8132445894234;0;0;0;0;False;False;1024;1024;1513;1024;1024;;;;;;;;;;;;;;;;;;;;
4.48;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.4601122;0;0;0;1443691242440;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:53.1000000;0;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;607;32;-28;0;0;0;0;32.1038536630104;34.8132445722187;0;0;0;0;False;False;1024;1024;1464;1024;1024;;;;;;;;;;;;;;;;;;;;
4.572;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.4762031;0;0;0;1443691242532;;;;0;0;YawFollow;599;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.2000000;2;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;0;1;0;False;Calibration;0;AssistedTakeoff;613;49;-16;1;0;0;0;32.1038535260425;34.8132446285173;0;0;0;0;False;False;1024;1024;1141;1024;1024;;;;;;;;;;;;;;;;;;;;
4.616;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.4865049;1;0;0;1443691242576;;;;0;0;YawFollow;600;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.3000000;2;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;620;68;-5;1;0;-1;-0.1;32.103853437828;34.8132446627482;0;0;0;0;False;False;1024;1024;1024;1024;1024;;;;;;;;;;;;;;;;;;;;
4.72;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.513411;3.162278;0;0;1443691242680;;;;0;0;YawFollow;602;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.4000000;3;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;628;68;6;0;1;-3;-0.2;32.1038532102677;34.8132447616785;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.816;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.5718557;4.123106;0;0;1443691242776;;;;0;0;YawFollow;604;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.5000000;3;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;635;13;10;-2;1;-4;-0.2;32.1038527565967;34.8132450768603;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.912;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.6234098;5.385165;0;0;1443691242872;;;;0;0;YawFollow;607;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.6000000;3;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;639;-18;-1;-4;2;-5;-0.2;32.1038523225402;34.8132452725456;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.007;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:42 AM;0.7082634;5.385165;0;0;1443691242967;;;;0;0;YawFollow;609;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.7000000;3;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;641;-32;-9;-4;2;-5;-0.2;32.1038515916749;34.8132455388713;0;0;0;0;False;False;1024;1024;1065;1024;1024;;;;;;;;;;;;;;;;;;;;
5.088;0;0;Normal;32.91;7/1/2015 12:00:00 AM;456;-2450;-2147483648;13;100;4385;1490;14.98;34;;;;;;;;;;10/1/2015 9:20:43 AM;0.7749052;5.385165;0;0;1443691243048;;;;0;0;YawFollow;612;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.8000000;3;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;640;-53;-9;-4;2;-5;-0.2;32.1038510424979;34.8132458256391;0;0;0;0;False;False;1024;1024;1061;1024;1024;;;;;;;34;14.602;0;NonGohome;None;4.879552;840.4153;10;18;0;24;215;;
5.223;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;0.8761222;5.385165;0;0;1443691243183;;;;0;0;YawFollow;613;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:53.9000000;3;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;636;-74;-5;-4;2;-5;-0.1;32.1038501841007;34.8132461902594;0;0;0;0;False;False;1024;1024;1141;1024;1024;;;;;;;;;;;;;;;;;;;;
5.308;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;0.9319208;4.472136;0;0;1443691243268;;;;0;0;YawFollow;614;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:54;4;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;632;-97;-4;-3;2;-4;-0.1;32.103849720884;34.8132464211829;0;0;0;0;False;False;1024;1024;1325;1024;1024;;;;;;;;;;;;;;;;;;;;
5.415;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;1.024661;4.472136;0;0;1443691243375;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:54.1000000;5;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;628;-115;-5;-2;2;-4;-0.1;32.1038489493153;34.8132468003117;0;0;0;0;False;False;1024;1024;1435;1024;1024;;;;;;;;;;;;;;;;;;;;
5.501;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;1.065453;2.236068;0;0;1443691243461;;;;0;0;YawFollow;615;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:54.2000000;5;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;625;-126;-6;-2;1;-2;-0.1;32.1038486202901;34.8132469936062;0;0;0;0;False;False;1024;1024;1479;1024;1024;;;;;;;;;;;;;;;;;;;;
5.611;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;1.121442;1.414214;0;0;1443691243571;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:54.3000000;5;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;624;-129;-7;-5;1;-1;-0.1;32.1038481857633;34.8132472956958;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.751;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;1.164053;0;0;0;1443691243711;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:54.4000000;2;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;625;-122;-8;-10;0;0;0;32.1038478629242;34.8132475405589;0;0;0;0;False;False;1024;1024;1381;1024;1024;;;;;;;;;;;;;;;;;;;;
5.866;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;1.18279;2;0;0;1443691243826;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;00:09:54.6000000;4;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;624;-82;0;-17;0;2;0.2;32.1038480261189;34.8132475920133;0;0;0;0;False;False;1024;1024;1024;1024;1024;;;;;;;;;;;;;;;;;;;;
5.966;;;;;;;;;;;;;;;;;;;;;;;;10/1/2015 9:20:43 AM;1.212276;1;0;0;1443691243926;;;;0;0;YawFollow;616;0;-30;;;;;;;;;;;;;;;;;;;6;3;00:09:54.7000000;5;210;None;None;False;RcAssistantTakeoff;19;False;False;False;True;True;2;1;0;False;Calibration;0;GpsAtti;624;-79;0;-17;0;1;0.4;32.1038479007919;34.8132478675363;0;0;0;0;False;False;1024;1024;1178;1024;1024;;;;;;;;;;;;;;;;;;;;
