F02765408A10,001406083c20
-90
f02765408a10,1443623617228.147949,"[-67, -66, -80, -79, -56, -77, -70, -73]",7
f02765408a10,1443623617433.681885,"[-68, -65, -80, -79, -56, -76, -70, -73]",7
f02765408a10,1443623619805.277100,"[-67, -63, -81, -78, -56, -75, -71, -73]",7
f02765408a10,1443623621495.608887,"[-66, -63, -77, -77, -55, -75, -70, -72]",7
f02765408a10,1443623621701.120117,"[-66, -63, -77, -78, -55, -75, -70, -72]",7
f02765408a10,1443623622513.217041,"[-68, -64, -79, -79, -55, -75, -70, -71]",7
f02765408a10,1443623622516.241943,"[-68, -64, -79, -80, -55, -75, -70, -71]",7
f02765408a10,1443623622718.812012,"[-61, -57, -71, -74, -50, -69, -60, -63]",7
f02765408a10,1443623622877.611084,"[-70, -64, -80, -81, -55, -75, -69, -72]",7
f02765408a10,1443623622896.794922,"[-59, -57, -69, -73, -50, -69, -60, -63]",7
f02765408a10,1443623623203.728027,"[-72, -66, -84, -79, -57, -77, -70, -74]",7
f02765408a10,1443623623247.708984,"[-58, -56, -67, -73, -50, -69, -59, -63]",7
f02765408a10,1443623623485.624023,"[-73, -71, -85, -92, -65, -87, -74, -79]",7
f02765408a10,1443623623493.684082,"[-70, -66, -82, -78, -56, -76, -70, -74]",7
f02765408a10,1443623623531.795898,"[-71, -66, -81, -78, -57, -76, -70, -74]",7
f02765408a10,1443623623607.198975,"[-71, -66, -79, -79, -55, -74, -68, -71]",7
f02765408a10,1443623623613.019043,"[-58, -56, -68, -73, -50, -69, -60, -63]",7
f02765408a10,1443623623651.840088,"[-72, -68, -80, -78, -56, -75, -69, -73]",7
f02765408a10,1443623623732.555908,"[-58, -56, -68, -72, -50, -68, -60, -62]",7
f02765408a10,1443623623779.422119,"[-59, -56, -68, -72, -50, -68, -60, -63]",7
f02765408a10,1443623623860.512939,"[-77, -72, -86, -83, -59, -79, -72, -76]",7
f02765408a10,1443623624044.580078,"[-59, -56, -69, -73, -50, -68, -60, -63]",7
f02765408a10,1443623624082.032959,"[-76, -70, -84, -80, -57, -76, -69, -73]",7
f02765408a10,1443623624157.962891,"[-75, -69, -80, -79, -55, -73, -67, -70]",7
f02765408a10,1443623624164.429932,"[-76, -70, -82, -79, -56, -76, -68, -73]",7
f02765408a10,1443623624225.697998,"[-60, -57, -69, -74, -50, -69, -60, -64]",7
f02765408a10,1443623624238.052979,"[-74, -70, -82, -79, -56, -76, -68, -73]",7
f02765408a10,1443623624318.461914,"[-72, -67, -79, -78, -55, -73, -67, -71]",7
f02765408a10,1443623624324.856934,"[-76, -71, -86, -82, -59, -79, -72, -77]",7
f02765408a10,1443623624332.344971,"[-59, -56, -68, -74, -50, -68, -59, -63]",7
f02765408a10,1443623624361.784912,"[-59, -56, -68, -74, -50, -68, -59, -63]",7
f02765408a10,1443623624532.320068,"[-54, -52, -62, -67, -47, -64, -54, -58]",7
f02765408a10,1443623624650.612061,"[-71, -66, -78, -78, -55, -74, -68, -72]",7
f02765408a10,1443623624652.822021,"[-73, -68, -81, -79, -57, -77, -69, -74]",7
f02765408a10,1443623624856.370117,"[-72, -66, -79, -78, -55, -75, -68, -72]",7
f02765408a10,1443623624926.471924,"[-71, -65, -80, -78, -55, -76, -69, -72]",7
f02765408a10,1443623624940.701904,"[-58, -56, -67, -73, -51, -71, -60, -65]",7
f02765408a10,1443623624966.663086,"[-73, -67, -83, -78, -58, -77, -71, -75]",7
f02765408a10,1443623624973.694092,"[-76, -70, -86, -81, -61, -80, -74, -78]",7
f02765408a10,1443623624989.216064,"[-74, -68, -84, -79, -59, -78, -72, -76]",7
f02765408a10,1443623624997.454102,"[-58, -56, -68, -74, -51, -71, -60, -65]",7
f02765408a10,1443623625031.711914,"[-72, -65, -81, -79, -56, -75, -69, -72]",7
f02765408a10,1443623625036.156982,"[-75, -69, -86, -81, -60, -79, -73, -77]",7
f02765408a10,1443623625044.592041,"[-73, -67, -83, -78, -58, -77, -71, -74]",7
f02765408a10,1443623625061.251953,"[-73, -67, -83, -79, -58, -77, -71, -74]",7
