F02765408A10,001406084630
-90
f02765408a10,1443093402056.991943,"[-60, -70, -78, -84, -61, -72, -76, -75]",8
f02765408a10,1443093402597.747070,"[-58, -69, -78, -84, -79, -91, -75, -76]",8
f02765408a10,1443093403144.586914,"[-58, -71, -76, -82, -79, -82, -78, -75]",8
f02765408a10,1443093403940.282959,"[-57, -70, -81, -78, -92, -86, -74, -77]",8
f02765408a10,1443093404315.381104,"[-57, -70, -80, -79, -92, -82, -74, -77]",8
f02765408a10,1443093404784.728027,"[-57, -68, -75, -82, -78, -79, -75, -77]",8
f02765408a10,1443093405158.038086,"[-56, -67, -74, -80, -81, -80, -75, -76]",8
f02765408a10,1443093405848.326904,"[-56, -68, -76, -83, -79, -77, -77, -76]",8
f02765408a10,1443093407234.989014,"[-68, -83, -86, -92, -66, -79, -82, -76]",8
f02765408a10,1443093407298.562012,"[-68, -83, -92, -90, -66, -76, -79, -76]",8
f02765408a10,1443093407714.385010,"[-67, -80, -92, -92, -81, -92, -82, -77]",8
f02765408a10,1443093408297.252930,"[-61, -70, -79, -87, -62, -72, -77, -77]",8
f02765408a10,1443093408633.948975,"[-62, -73, -82, -84, -66, -73, -78, -77]",8
f02765408a10,1443093410416.666016,"[-60, -68, -81, -78, -73, -80, -78, -77]",8
f02765408a10,1443093410790.381104,"[-64, -72, -84, -85, -60, -68, -78, -76]",8
f02765408a10,1443093411153.166992,"[-53, -61, -70, -74, -52, -61, -65, -72]",8
f02765408a10,1443093411301.819092,"[-48, -55, -61, -68, -52, -58, -67, -67]",8
f02765408a10,1443093411859.083984,"[-67, -80, -88, -92, -65, -76, -83, -76]",8
f02765408a10,1443093412374.051025,"[-47, -55, -69, -65, -51, -57, -62, -66]",8
f02765408a10,1443093412784.773926,"[-61, -74, -84, -85, -71, -89, -82, -76]",8
f02765408a10,1443093412928.576904,"[-64, -78, -90, -87, -77, -85, -83, -77]",8
f02765408a10,1443093413131.955078,"[-67, -82, -92, -91, -73, -80, -84, -77]",8
f02765408a10,1443093413781.976074,"[-71, -86, -92, -92, -69, -80, -83, -77]",8
f02765408a10,1443093413986.035889,"[-68, -84, -92, -92, -68, -79, -83, -76]",8
f02765408a10,1443093414157.569092,"[-69, -89, -92, -92, -67, -77, -83, -76]",8
f02765408a10,1443093414394.003906,"[-67, -84, -92, -92, -71, -83, -84, -77]",8
f02765408a10,1443093415634.937012,"[-88, -86, -80, -90, -66, -74, -79, -76]",8
f02765408a10,1443093415911.238037,"[-67, -67, -73, -83, -50, -58, -73, -69]",8
f02765408a10,1443093416331.250000,"[-65, -76, -83, -82, -66, -76, -78, -77]",8
f02765408a10,1443093416935.500000,"[-73, -84, -92, -91, -66, -77, -82, -76]",8
f02765408a10,1443093417054.049072,"[-67, -78, -88, -92, -66, -77, -82, -76]",8
f02765408a10,1443093417941.512939,"[-50, -54, -62, -67, -46, -50, -59, -60]",8
f02765408a10,1443093418818.852051,"[-51, -61, -72, -70, -63, -68, -67, -67]",8
f02765408a10,1443093419020.793945,"[-44, -47, -54, -59, -45, -48, -56, -55]",8
f02765408a10,1443093419213.049072,"[-49, -65, -70, -74, -47, -53, -69, -59]",8
f02765408a10,1443093419544.403076,"[-46, -51, -62, -63, -57, -58, -60, -66]",8
f02765408a10,1443093419934.764893,"[-52, -59, -68, -68, -50, -58, -66, -67]",8
f02765408a10,1443093420321.115967,"[-46, -54, -66, -63, -51, -56, -61, -60]",8
f02765408a10,1443093420859.809082,"[-46, -59, -70, -64, -48, -55, -67, -58]",8
f02765408a10,1443093420980.891113,"[-50, -62, -67, -78, -53, -66, -68, -65]",8
f02765408a10,1443093421324.658936,"[-53, -67, -67, -74, -59, -66, -70, -67]",8
f02765408a10,1443093421667.407959,"[-48, -59, -68, -67, -53, -57, -64, -66]",8
f02765408a10,1443093421789.718018,"[-49, -61, -69, -65, -53, -64, -70, -64]",8
f02765408a10,1443093422199.009033,"[-47, -61, -72, -64, -49, -55, -64, -60]",8
f02765408a10,1443093422484.806885,"[-46, -56, -69, -64, -46, -50, -62, -55]",8
f02765408a10,1443093422971.597900,"[-46, -55, -66, -65, -55, -60, -65, -62]",8
f02765408a10,1443093423496.987061,"[-46, -58, -73, -61, -46, -49, -64, -56]",8
f02765408a10,1443093423628.710938,"[-46, -52, -57, -62, -46, -50, -57, -60]",8
f02765408a10,1443093424086.040039,"[-46, -60, -73, -62, -46, -49, -62, -55]",8
f02765408a10,1443093425593.419922,"[-55, -66, -72, -80, -58, -71, -76, -69]",8
f02765408a10,1443093426227.021973,"[-54, -67, -79, -74, -61, -67, -68, -68]",8
f02765408a10,1443093427066.993896,"[-65, -67, -73, -74, -55, -67, -71, -73]",8
f02765408a10,1443093427179.854004,"[-67, -72, -79, -79, -61, -73, -76, -73]",8
f02765408a10,1443093427385.349121,"[-60, -69, -77, -75, -53, -65, -75, -71]",8
f02765408a10,1443093428092.683105,"[-64, -71, -80, -80, -63, -69, -76, -73]",8
f02765408a10,1443093428347.704102,"[-76, -74, -75, -71, -62, -74, -74, -72]",8
f02765408a10,1443093428355.279053,"[-61, -72, -76, -74, -58, -68, -72, -71]",8
f02765408a10,1443093428662.346924,"[-61, -70, -74, -77, -64, -66, -71, -70]",8
f02765408a10,1443093429039.968018,"[-56, -65, -73, -72, -51, -60, -72, -66]",8
f02765408a10,1443093429317.173096,"[-51, -61, -66, -70, -56, -62, -70, -68]",8
f02765408a10,1443093429902.326904,"[-60, -66, -68, -76, -65, -67, -78, -71]",8
f02765408a10,1443093430141.835938,"[-51, -68, -69, -68, -53, -60, -68, -65]",8
f02765408a10,1443093430491.054932,"[-50, -65, -78, -68, -52, -59, -70, -65]",8
f02765408a10,1443093430760.593018,"[-48, -58, -70, -67, -66, -72, -64, -66]",8
f02765408a10,1443093431041.822998,"[-48, -57, -67, -66, -66, -72, -64, -66]",8
f02765408a10,1443093431538.560059,"[-50, -63, -77, -67, -54, -61, -70, -67]",8
f02765408a10,1443093432436.750977,"[-64, -71, -73, -73, -53, -61, -73, -67]",8
f02765408a10,1443093432706.572021,"[-58, -69, -68, -71, -50, -56, -72, -63]",8
f02765408a10,1443093432737.955078,"[-58, -69, -68, -70, -50, -56, -71, -63]",8
f02765408a10,1443093432948.782959,"[-58, -67, -71, -73, -52, -59, -70, -67]",8
f02765408a10,1443093432948.934082,"[-56, -65, -74, -76, -60, -68, -72, -73]",8
f02765408a10,1443093433035.689941,"[-58, -66, -73, -73, -53, -60, -70, -68]",8
f02765408a10,1443093433316.384033,"[-58, -67, -72, -72, -52, -59, -71, -67]",8
f02765408a10,1443093433381.693115,"[-58, -66, -73, -72, -52, -59, -71, -67]",8
f02765408a10,1443093433585.689941,"[-58, -66, -72, -72, -52, -59, -71, -67]",8
