,0,1,2,3
0,14.756695872516298,0.5971269739525885,5.093364017055593,
1,14.756695872516298,0.5971269739525885,5.093364017055593,
2,14.756695872516298,0.5971269739525885,4.835736119965945,
3,14.756695872516298,0.5971269739525885,4.769363725768071,
4,14.756695872516298,0.5971269739525885,4.659122431559942,-4.314084078340554
5,14.756695872516298,0.5971269739525885,4.489444142699885,-4.332854905138775
6,13.006556156146537,-0.1409656565221048,4.163947726811607,-4.081292158615053
7,10.184750554631657,-0.1409656565221048,4.163947726811607,-3.2199988193131848
8,7.426481527427539,-1.8811262239604605,4.163947726811607,-3.2199988193131848
9,5.102701742836753,-3.926656638163957,4.146562089041822,-3.2199988193131848
10,2.148947044112084,-3.926656638163957,4.146562089041822,-3.2199988193131848
11,2.148947044112084,-3.926656638163957,3.7588005646387015,-3.2199988193131848
12,2.148947044112084,-3.926656638163957,3.7588005646387015,-3.2199988193131848
13,2.148947044112084,-3.926656638163957,3.9837495472725326,
14,2.148947044112084,-3.926656638163957,4.146150692924387,-1.6541944911504285
15,2.148947044112084,,4.650899642159895,-1.4886517618118305
16,,,4.204215063861292,-0.17763937977266764
17,1.5558648996410138,-3.6816585230317016,4.147998262842546,-0.15945269858973316
18,1.5063349849169632,-3.6816585230317016,3.944567213230316,-0.15945269858973316
19,1.3275785004133127,-3.6816585230317016,3.944567213230316,0.333667045668164
20,1.3275785004133127,-3.6816585230317016,4.474415559805893,0.333667045668164
21,1.3275785004133127,-3.746478072262581,4.032253479527632,0.7225762081380989
22,1.3275785004133127,-3.746478072262581,3.075763625146201,1.5710981254484446
23,1.3275785004133127,-3.746478072262581,2.2285610743469513,3.5931794481666466
24,3.7589473066651156,-4.211802236867926,1.313453516719649,4.435678335515498
25,3.7589473066651156,-5.504207991016699,0.6306116598724537,5.099891591381139
26,4.430366458373975,-6.479795553855205,0.3450592265899457,7.135691229362045
27,7.466482711677341,-7.714302275265947,-0.9961786335618197,9.985462478448904
28,5.389554463534962,-8.875989026176205,-1.2844898600041135,13.871047830979597
29,5.389554463534962,-9.73778938828502,-1.6074222972272214,15.930496893319178
30,5.4476077681399975,-10.357708014184515,-1.6574441098507302,16.637211429337164
31,4.449801140472119,-10.90308831022386,-2.0429461668447297,16.79277154108104
32,4.449801140472119,-11.610942583431193,-2.4084345385457806,16.70016634836453
33,7.67124587848378,-12.829750427622022,-3.182502559312023,16.498729656069287
34,10.96072774259678,-13.573718488098926,-3.729074033004084,16.264949927502805
35,7.963350874219382,-15.767277410520386,-4.110302612714386,15.745165248815049
36,6.970627079023726,-14.923273990606251,-3.5100471740444092,15.752078525792578
37,6.001735700724052,-14.45958423466084,-4.245020241289354,15.831419170381302
38,5.728290517682344,-14.726569204380906,-4.6617907014956605,15.016861085761159
39,5.618413133884246,-16.708404153603094,-5.697308108784878,15.016861085761159
40,5.590346360497509,-18.432299548183405,-7.2592297826348515,20.4450015538708
41,5.711197197629329,-19.613402480072974,-8.592072857244542,21.709158523274656
42,5.706851321526277,-19.191494825240646,-9.95159706458726,21.709158523274656
43,5.830612010044844,-18.872091126177118,-9.95159706458726,21.709158523274656
44,5.947452606858424,-19.514582589529578,-9.95159706458726,21.709158523274656
45,6.183475018531184,-19.514582589529578,-9.95159706458726,21.709158523274656
46,6.183475018531184,-19.514582589529578,-9.122209652493568,21.709158523274656
47,6.183475018531184,-19.514582589529578,-9.075841105379899,
48,6.183475018531184,-19.514582589529578,-9.82682023594806,
49,6.183475018531184,-18.615857842036863,-9.82682023594806,14.466484644537934
50,4.508085422579593,-16.398495484085473,-9.82682023594806,14.298315151215395
51,4.508085422579593,-13.731016298851515,-9.36684410882622,14.298315151215395
52,4.508085422579593,-12.85953979879961,-9.36684410882622,14.248264292326732
53,4.508085422579593,-12.85953979879961,-9.36684410882622,14.248264292326732
54,5.648115059185773,-9.368021909643732,-9.36684410882622,14.248264292326732
55,11.635977476214414,-9.368021909643732,-9.36684410882622,14.248264292326732
56,11.635977476214414,-9.368021909643732,-9.36684410882622,14.248264292326732
57,11.635977476214414,-9.368021909643732,-9.606502714340792,14.105102902498244
58,11.635977476214414,-9.368021909643732,-11.268539626032016,13.511486133058638
59,11.635977476214414,-9.368021909643732,-11.415374522813973,14.26579301865195
60,11.635977476214414,-8.73732819995625,-11.168777189689887,14.16475138185127
61,,-1.1064988810326648,-10.572726514131283,14.320547066042852
62,-2.0674147947915515,-1.1064988810326648,-10.816928837246603,15.831617711635102
63,-2.0674147947915515,-2.4174386414579345,-10.816928837246603,19.022795989621113
64,3.778084115371892,-5.14486281610753,-10.816928837246603,19.022795989621113
65,3.778084115371892,-5.14486281610753,-10.816928837246603,19.022795989621113
66,3.778084115371892,-5.14486281610753,-10.816928837246603,19.022795989621113
67,3.778084115371892,-5.14486281610753,-10.816928837246603,19.022795989621113
68,3.778084115371892,-5.14486281610753,-10.373601780346476,19.022795989621113
69,3.778084115371892,-5.14486281610753,-9.638423636379212,17.167373769507094
70,,,-9.123094842798862,13.679954792651538
71,,1.0339078594523985,-8.600648759230577,9.992605486829678
72,17.39906448748141,1.6661035096157941,-8.044012263798729,6.460298033784607
73,17.39906448748141,2.1295753629144,-7.359658519179781,3.8848792821674065
74,16.104994293369504,2.2004553173715142,-7.212595815709397,2.248343486611228
75,12.538951963617675,2.5269930212414895,-7.212595815709397,1.764583849958961
76,12.538951963617675,3.1969447129318938,-7.212595815709397,0.9668349386777394
77,12.538951963617675,1.976044855436004,-7.232665994610701,0.9668349386777394
78,12.538951963617675,3.3465575260255935,-6.869092199056491,0.9668349386777394
79,12.538951963617675,3.3465575260255935,-6.7287717524350725,0.9668349386777394
80,12.538951963617675,2.979797304490809,-6.672513832930962,1.6089059915194526
81,,2.979797304490809,-6.451097998676975,0.8351609148340106
82,,2.979797304490809,-6.284917152624049,0.3714658903040892
83,39.22227371517317,3.327393080205105,-3.0291189091672623,0.8723358478657002
84,36.04434185361428,2.6005982781975803,2.093583797153674,2.19472298060547
85,28.097621947742788,1.7834298397831405,0.5601405756276758,0.6034496562335996
86,24.605276161515956,1.7633456873101394,-1.2765420974722739,0.6034496562335996
87,21.56217036993102,2.645017713358458,0.1271446252262749,-0.5830804242270269
88,21.56217036993102,3.7950803479927435,-0.9215888973409412,-2.4542286598641696
89,21.56217036993102,4.319648158017369,-2.259642963671007,-4.3918093539913
90,21.56217036993102,5.16529366636341,-3.14911903745206,-4.954616873798989
91,21.56217036993102,5.734063149257905,-3.6570645801772876,-6.327879983828613
92,21.56217036993102,5.362033476900876,-3.8652699526909586,-8.602206592606768
93,,6.078337175302717,-3.997069453674189,-10.546886492865157
94,,7.71961378256863,-3.910056343264278,-12.794799019351224
95,,8.178702534152315,-3.9516572348869636,-14.094819868026478
96,10.140239248055082,10.107697036166192,-3.9516572348869636,-16.175142855789478
97,10.140239248055082,11.728148714974749,-3.8952398070316554,-16.175142855789478
98,9.731874708903783,13.365139934025702,-3.924805910720908,-16.175142855789478
99,9.731874708903783,13.365139934025702,-3.727910782305638,-17.08351880626238
100,9.731874708903783,13.365139934025702,-3.125363558904438,-18.501652997693327
101,9.731874708903783,14.629339888530561,-2.563953232339664,-20.124177853048398
102,9.731874708903783,16.93286776562634,-2.563953232339664,-21.765030096256854
103,12.314262096788731,19.167484630710923,-2.563953232339664,-22.36966908250462
104,9.47992052898443,20.89620994112386,-2.600609416153771,-22.36966908250462
105,9.47992052898443,20.89620994112386,-2.600609416153771,-24.592838576925303
106,9.47992052898443,20.89620994112386,-2.600609416153771,-24.592838576925303
107,9.47992052898443,21.639937729695372,-2.600609416153771,-24.592838576925303
108,9.47992052898443,21.639937729695372,-2.366717013262209,-27.079954745897016
109,9.47992052898443,22.678270218012734,-1.7919235069748303,-31.71834665311221
110,,22.678270218012734,-1.1047867550527812,-36.416862936254006
111,,23.61611210920418,-1.1047867550527812,-40.99252490138454
112,12.56382848040638,25.931670855180005,-1.1047867550527812,-44.564926900343764
113,12.490009157820348,29.10119419397495,-1.259789970360584,-44.564926900343764
114,12.490009157820348,32.473451872727956,-0.7749085665560853,-45.7272549345707
115,12.490009157820348,32.473451872727956,-0.7749085665560853,-47.40995380318536
116,12.490009157820348,32.473451872727956,-0.15380217062511592,-49.09414524418248
117,12.106154788379932,35.36219767745922,0.2972869330446657,-50.4281502445718
118,12.106154788379932,35.36219767745922,1.3199843964000857,-51.54114231114435
119,12.106154788379932,35.36219767745922,2.493028055689644,-52.19054715454361
120,12.106154788379932,35.36219767745922,3.4911017844476735,-52.696579597811684
121,12.106154788379932,35.36219767745922,3.738610093507736,-53.18046642912725
122,12.106154788379932,37.93013657378972,4.5789028916007455,-53.69228045543931
123,,41.72527984686246,4.5789028916007455,-54.10770987408709
124,,45.38282415164692,4.5789028916007455,-54.487521956562624
125,,48.3432670592997,4.5789028916007455,-54.487521956562624
126,,48.3432670592997,4.5789028916007455,-54.487521956562624
127,,48.3432670592997,4.5789028916007455,-40.01167336213068
128,,48.3432670592997,4.750766799584757,-40.01167336213068
