,0,1
0,68.36955544648588,51.052528852308384
1,68.36955544648588,51.052528852308384
2,68.36868521936148,51.23484229019187
3,68.36932244674917,50.96734012740171
4,68.9038048777549,49.01882578709839
5,68.9650239499395,49.155901056152466
6,68.07350851481408,48.29778164363715
7,66.94244123341261,46.963516585219054
8,65.51877806623895,45.301601480098476
9,63.71899728486556,43.757005960623864
10,62.18813955359918,41.53342207331777
11,62.197882416666324,41.489947237077445
12,62.197882416666324,41.489947237077445
13,58.61414877721955,44.05344046925532
14,61.74420206542677,41.5895960492588
15,65.16041135715946,42.5462999232001
16,64.7863476943492,42.77454372974933
17,60.936718281251494,41.66757435194699
18,60.95127393846941,41.92146301789982
19,60.87380191245362,42.154248691903106
20,60.90365163167227,41.92811017623867
21,60.5929985945781,42.274718600033516
22,60.15071460981756,42.98917533964324
23,59.489312529372754,43.93576068046303
24,60.01098675176846,45.72835792986871
25,59.36944536378416,46.1638221929877
26,58.816619151349244,46.808294491296024
27,58.63628398881778,49.245923184635274
28,56.18467569398113,49.09747251620479
29,55.13578578436655,49.467474303090334
30,54.63692492269078,49.16312071306644
31,53.964599136690566,49.08723693549105
32,53.61917855138441,49.10432376581365
33,54.50775306605394,50.72193972272982
34,56.019287756000345,52.63292483503495
35,53.73440376335373,50.89557194320473
36,53.65878797541195,50.16742892233546
37,53.32523169666648,50.053642573868224
38,52.96316046284059,49.881510404406875
39,52.110272267022836,50.3847391304828
40,49.929936567122816,51.58302711020244
41,48.846927389360495,52.434840355563125
42,49.4151484865096,53.1237623660382
43,49.52597789755796,53.20274416944763
44,49.301559395266935,53.1999313372012
45,49.40281472495803,53.27896502595174
46,49.35097353904293,53.13688824521428
47,43.913670777245954,56.64664518576002
48,43.738560449607974,56.95604182377895
49,51.63892812820546,52.265019416058045
50,51.785972784366386,51.53124505199915
51,53.08677918589631,51.598798839439084
52,53.73883079996009,51.80254677708158
53,53.73883079996009,51.80254677708158
54,55.85929909595571,52.982602020913404
55,58.4371218727744,55.96591312291605
56,58.4371218727744,55.96591312291605
57,58.46264826952835,56.0138536391211
58,58.643571395733424,56.76079477451011
59,58.53437110825055,57.31393668990073
60,58.9143383798947,57.457029521195224
61,64.99399762836745,60.469429144179664
62,55.671014025434886,51.32591787176032
63,54.518837127687966,52.22622989706966
64,55.096082537953876,54.10279880519389
65,55.096082537953876,54.10279880519389
66,55.096082537953876,54.10279880519389
67,55.096082537953876,54.10279880519389
68,55.576573696043084,53.876342774847004
69,56.42457744602263,52.97824358534336
70,67.22124706403638,60.21854881922843
71,66.36795009462764,58.23970207210876
72,68.44488808550125,59.19759802261668
73,68.81548745111309,58.199513017796384
74,68.3362000013935,56.98164775326021
75,66.93235646906524,55.06996334356797
76,67.33657531627419,55.12562858618332
77,66.950190495707,54.96548072327644
78,67.64512709335436,55.07384537905345
79,67.64550649244768,55.051148308586455
80,67.42667888487095,55.09513731938395
81,67.6753204998007,54.29908011281801
82,67.70400047242867,53.77370252553744
83,76.35923122327475,64.18643542338872
84,74.2089803027329,60.40752241830302
85,71.78740571737129,57.46634574638098
86,70.29639055558813,56.39869454242532
87,69.99779401582465,54.15145662469491
88,71.1915233174006,54.6542399735686
89,72.68784349503987,56.02730329356584
90,73.38599446377759,56.758107963653515
91,74.06874161594243,57.19400503622224
92,74.4043438450837,57.656082145721726
93,71.98669471674636,53.52915888270133
94,73.5964539827364,55.73536156172859
95,73.81449395306446,54.25365797163005
96,75.70926564081658,56.259778421064794
97,75.4445882628939,52.36929307416998
98,75.93552392355178,51.96991226082095
99,76.20971174711052,51.9819581299781
100,76.61911977489,51.57374325337742
101,77.55559577420223,51.10475606051432
102,78.5106544622856,50.39139096278155
103,80.17725018224249,50.7131162452822
104,79.83500650680531,48.836230961194595
105,80.39748198120816,48.955117048073774
106,80.39748198120816,48.955117048073774
107,80.70933804225929,48.62612649513393
108,81.43420397850768,48.71266033365981
109,83.25558088672902,48.28230803976513
110,85.32667785902065,49.90564743094464
111,87.080290498605,50.2996483161288
112,88.98095878519678,48.1114616497629
113,90.46479039093592,46.870055880416665
114,92.73089183494534,45.184773193353685
115,93.3295742289843,45.22561030048946
116,94.07497440092789,44.83976312140128
117,96.01195030625037,43.61400006157685
118,96.65768684725285,43.11873512236768
119,97.12686875004886,42.53240031391726
120,97.47504904219815,42.03688779353356
121,97.67089184895323,42.08913753094104
122,99.35367276333831,40.929705281038075
123,101.37737657229471,39.07666492171975
124,103.69346396379903,37.204935243360104
125,105.40690782462397,35.60772434894464
126,105.40690782462397,35.60772434894464
127,96.39361864446163,32.493526889947056
128,96.3523566420014,32.108940472042484
129,96.31192102561029,31.78697804367552
130,97.66564487416157,31.63819826350364
131,99.91959613367779,30.919518458123065
132,101.98249324951215,25.673212276566904
133,104.10714916203648,26.454839900653848
134,105.02496406131388,27.690147300821057
135,105.64019572434289,28.573747272887243
136,105.70477505353432,28.53966066954525
137,106.2927935514668,28.60370235486176
138,106.87699131721092,28.679232969403227
139,106.98923319787383,28.886364832644
140,106.44556683028704,30.796152018517176
141,106.43997475638879,31.367631006405297
142,106.70044640666252,31.608582932967053
143,105.67445871186473,32.07226349809497
144,104.90586026966879,32.42542809715653
145,105.22992939487203,32.402109027821844
146,105.48191322127967,32.43919447788877
147,105.48191322127967,32.43919447788877
148,105.48191322127967,32.43919447788877
149,105.48191322127967,32.43919447788877
150,108.50034143766455,31.976455357564312
151,101.4943796293001,37.133556051023724
152,100.93893767358357,35.177996859973184
153,100.73115872499064,32.66483066583009
154,99.95979895676737,29.917237204557818
155,98.66425712717087,26.860911503230223
156,96.04840545637053,24.13392475410229
157,92.62438581009783,23.187662297379937
158,90.69705571755811,22.016598844058954
159,83.4571511058535,32.441504647862345
160,83.1367567097075,32.19678962941675
161,82.555442787668,31.83389972309258
162,81.35772631780641,31.274441935011435
163,80.64834988808633,31.085637890602985
164,78.47868559355949,31.380240517572375
165,78.84022655099596,27.156287661206907
166,79.91010012302425,25.714448733183385
167,79.91010012302425,25.714448733183385
168,79.67143448670798,25.150590219098813
169,79.33945439554189,24.35770021663269
170,69.42035900728278,18.12287858002017
171,59.626349641047796,19.89049837094221
172,59.916955539117005,19.204262268105918
173,61.2688589880152,16.604870888556597
174,63.17943279230476,13.659174281163533
175,63.58449314158912,13.350170177282719
176,63.82163432173786,12.948090049001062
177,63.77198414365712,12.898502903288161
178,63.88852553143375,12.811461798090937
179,63.396810627293846,12.870056665723256
180,62.966463485895105,13.06893789741147
181,62.44360326440768,12.432033956344503
182,62.702834661645205,12.088655170167307
183,62.813342112696915,12.3405026733586
184,61.9153029936301,12.369321313787141
185,61.01099334094922,12.188368290135793
186,60.27931368864155,12.219953654261
187,59.513209676836645,12.165458549361242
188,59.513209676836645,12.165458549361242
189,59.65813284047609,12.454798523143385
190,60.20762429700763,13.56153946983632
191,59.654451607974565,13.09856359902863
192,58.54008529911939,12.396348574306822
193,56.84429500625454,12.10183570931702
194,55.404978495155916,17.624882080031917
195,54.0708333132147,17.19329426971953
196,52.52795612224147,17.110396989180725
197,50.50734593750369,20.180266876937754
