RelativeTime;CenterBattery.LastStudyCycle;CenterBattery.TotalStudyCycle;CenterBattery.ConnectionStatus;CenterBattery.Temperature;CenterBattery.ProductDate;CenterBattery.SerialNumber;CenterBattery.Current;CenterBattery.ErrorType;CenterBattery.LoopNum;CenterBattery.Life;CenterBattery.FullCapacity;CenterBattery.CurrentCapacity;CenterBattery.CurrentPV;CenterBattery.RelativeCapacity;Recover.BatterySerialNumber;Recover.RemoteSerialNumber;Recover.CameraSerialNumber;Recover.ActiveTime;Recover.PlaneName;Recover.FlyControllerSerialNumber;Recover.AppVersion;Recover.AppType;Recover.DroneType;Custom.UpdateTime;Custom.Distance;Custom.HSpeed;Custom.IsVideo;Custom.IsPhoto;Custom.Timestamp;Deform.DeformProtected;Deform.TripodStatus;Deform.DeformMode;Gimbal.YawAngle;Gimbal.RollAdjust;Gimbal.Mode;Gimbal.Yaw;Gimbal.Roll;Gimbal.Pitch;Home.Height;Home.Latitude;Home.Longitude;Home.GoHomeHeight;Home.ReachedLimitHeight;Home.ReachedLimitDistance;Home.IsMultipleModeOpen;Home.IsIOCEnabled;Home.IsHomeRecord;Home.IsDynamicHomePointEnable;Home.IsCompassCeleing;Home.IsBeginnerMode;Home.HasGoHome;Home.IOCMode;Home.GoHomeStatus;Home.GoHomeMode;Home.CompassCeleStatus;Home.AirCraftHeadDirection;Osd.FlycVersion;Osd.MotorRevolution;Osd.FlyTime;Osd.SwaveHeight;Osd.Battery;Osd.NonGpsCause;Osd.MotorFailCause;Osd.MotorFailed;Osd.FlightAction;Osd.GpsNum;Osd.CanIOCWork;Osd.IsVisionUsed;Osd.IsSwaveWork;Osd.IsMotorUp;Osd.IsImuPreheated;Osd.GroundOrSky;Osd.ModeChannel;Osd.GoHomeStatus;Osd.CompassError;Osd.FlycCommand;Osd.RcState;Osd.FlycState;Osd.Yaw;Osd.Roll;Osd.Pitch;Osd.ZSpeed;Osd.YSpeed;Osd.XSpeed;Osd.Height;Osd.Latitude;Osd.Longitude;Osd.VoltageWarning;Osd.NonGpsCauseRaw;Rc.Custom2Status;Rc.Custom1Status;Rc.ShutterStatus;Rc.RecordStatus;Rc.GyroValue;Rc.Rudder;Rc.Throttle;Rc.Elevator;Rc.Aileron;RcGps.GpsStatus;RcGps.GpsNum;RcGps.YSpeed;RcGps.XSpeed;RcGps.Longitude;RcGps.Latitude;SmartBattery.Battery;SmartBattery.Voltage;SmartBattery.GoHomeCountDown;SmartBattery.SmartGoHomeStatus;SmartBattery.BatteryStatus;SmartBattery.VolumeConsume;SmartBattery.SafeFlyRadius;SmartBattery.LandBattery;SmartBattery.GoHomeBattery;SmartBattery.LandTime;SmartBattery.GoHomeTime;SmartBattery.UsefulTime;AppTip.Text;AppWarn.Text
2.492;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:36 AM;0.9531782;0;0;0;1445504916689;;;;0;0;YawFollow;-786;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:02.5000000;2;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-804;-64;22;0;0;0;0;32.1032238912052;34.812064358434;0;0;0;0;False;False;1024;1024;1039;1024;1024;;;;;;;;;;;;;;;;;;;;
2.598;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:36 AM;1.042707;0;0;0;1445504916795;;;;0;0;YawFollow;-789;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:02.6000000;2;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-804;-63;21;0;0;0;0;32.1032243007183;34.8120635409467;0;0;0;0;False;False;1024;1024;1425;1024;1024;;;;;;;;;;;;;;;;;;;;
2.697;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:36 AM;1.04726;0;0;0;1445504916894;;;;0;0;YawFollow;-791;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:02.7000000;2;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-804;-63;21;-1;0;0;0;32.1032243182865;34.8120634973526;0;0;0;0;False;False;1024;1024;1684;1024;1024;;;;;;;;;;;;;;;;;;;;
2.793;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:36 AM;1.113749;0;0;0;1445504916990;;;;0;0;YawFollow;-793;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:02.8000000;2;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-805;-63;22;-1;0;0;0.1;32.1032246735412;34.8120629298537;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.912;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.117125;0;0;0;1445504917109;;;;0;0;YawFollow;-794;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:02.9000000;2;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-805;-62;22;-1;0;0;0.1;32.1032246881651;34.812062898485;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.991;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.158757;0;0;0;1445504917188;;;;0;0;YawFollow;-795;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:03;2;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-807;-60;25;-1;0;0;0.1;32.1032245987343;34.8120624700845;0;0;0;0;False;False;1024;1024;1578;1024;1024;;;;;;;;;;;;;;;;;;;;
3.095;0;0;Normal;32.11;7/1/2015 12:00:00 AM;456;-4390;-2147483648;15;100;4382;2629;15.586;60;;;;;;;;;;10/22/2015 9:08:37 AM;1.174952;0;0;0;1445504917292;;;;0;0;YawFollow;-796;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:03.1000000;2;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-811;-57;35;-1;0;0;0.1;32.1032245176813;34.8120626128155;0;0;0;0;False;False;1024;1024;1320;1024;1024;;;;;;;60;15.524;0;NonGohome;None;0;0;10;16;0;23;0;;
3.2;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.209948;1;0;0;1445504917397;;;;0;0;YawFollow;-798;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:03.2000000;3;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;Calibration;0;AssistedTakeoff;-815;-40;44;-2;1;0;0.1;32.103224391638;34.8120622728838;0;0;0;0;False;False;1024;1024;1166;1024;1024;;;;;;;;;;;;;;;;;;;;
3.298;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.230366;2.236068;0;0;1445504917495;;;;0;0;YawFollow;-800;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:03.3000000;3;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;2;2;0;False;Calibration;0;GpsAtti;-814;-11;38;-5;2;-1;0.1;32.1032243090816;34.8120624662418;0;0;0;0;False;False;1024;1075;1359;1024;1024;;;;;;;;;;;;;;;;;;;;
3.406;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.237466;3;0;0;1445504917603;;;;0;0;YawFollow;-801;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:03.4000000;3;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;2;2;0;False;Calibration;0;GpsAtti;-811;3;6;-7;3;0;0.2;32.1032242726412;34.8120625281005;0;0;0;0;False;False;1024;1024;1533;1024;1024;;;;;;;;;;;;;;;;;;;;
3.493;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.271152;3;0;0;1445504917690;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.5000000;4;69;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;2;2;0;False;Calibration;0;GpsAtti;-807;1;-15;-6;3;0;0.3;32.1032242209861;34.8120628798101;0;0;0;0;False;False;1024;1024;1684;1024;1024;;;;;;;;;;;;;;;;;;;;
3.595;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.312067;3;0;0;1445504917792;True;FoldComplete;Normal;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.6000000;5;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-803;-3;-22;-8;3;0;0.4;32.1032243286118;34.8120632944461;0;0;0;0;False;False;1024;1024;1682;1024;1024;;;;;;;;;;;;;;;;;;;;
3.697;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.350715;3;0;0;1445504917894;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.7000000;5;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-798;-9;-30;-12;3;0;0.5;32.1032243234651;34.8120637038792;0;0;0;0;False;False;1024;1024;1684;1024;1024;;;;;;;;;;;;;;;;;;;;
3.799;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:37 AM;1.400254;3;0;0;1445504917996;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.8000000;3;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-795;-11;-38;-15;3;0;0.6;32.1032244397367;34.8120642106567;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.902;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:38 AM;1.435601;3;0;0;1445504918099;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.9000000;4;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-795;-12;-45;-21;3;0;0.9;32.1032244470154;34.8120645850607;0;0;0;0;False;False;1024;1024;1079;1024;1024;;;;;;;;;;;;;;;;;;;;
3.994;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:38 AM;1.480395;3;0;0;1445504918191;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04;3;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-796;-12;-53;-26;3;0;1.1;32.1032245296417;34.8120650496224;0;0;0;0;False;False;1024;1024;1024;1024;1024;;;;;;;;;;;;;;;;;;;;
4.196;0;0;Normal;32.11;7/1/2015 12:00:00 AM;456;-8326;-2147483648;15;100;4382;2629;15.365;60;;;;;;;;;;10/22/2015 9:08:38 AM;1.516673;2;0;0;1445504918393;;;;0;0;YawFollow;-800;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:04.1000000;3;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-798;-11;-60;-31;2;0;1.5;32.1032244435599;34.8120654204385;0;0;;;;;;;;;;;;;;;;60;14.434;0;NonGohome;None;0;0;10;16;0;22;0;;
4.294;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:38 AM;1.583956;2;0;0;1445504918491;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.3000000;3;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-804;-13;-78;-29;2;0;2.2;32.103224576488;34.8120661159837;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.391;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:38 AM;1.659877;3;0;0;1445504918588;;;;0;0;YawFollow;-801;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:04.4000000;2;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-809;-18;-91;-25;3;0;2.5;32.1032248685573;34.8120668435124;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.591;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:38 AM;1.692291;3;0;0;1445504918788;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.5000000;4;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-814;-24;-105;-22;3;0;2.7;32.1032248953539;34.8120671854887;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.601;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:08:38 AM;1.739335;3;0;0;1445504918798;True;Stretching;Normal;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:04.6000000;3;69;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;Calibration;0;GpsAtti;-816;-36;-117;-18;3;0;2.9;32.1032252380249;34.8120674793509;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
