RelativeTime;CenterBattery.LastStudyCycle;CenterBattery.TotalStudyCycle;CenterBattery.ConnectionStatus;CenterBattery.Temperature;CenterBattery.ProductDate;CenterBattery.SerialNumber;CenterBattery.Current;CenterBattery.ErrorType;CenterBattery.LoopNum;CenterBattery.Life;CenterBattery.FullCapacity;CenterBattery.CurrentCapacity;CenterBattery.CurrentPV;CenterBattery.RelativeCapacity;Recover.BatterySerialNumber;Recover.RemoteSerialNumber;Recover.CameraSerialNumber;Recover.ActiveTime;Recover.PlaneName;Recover.FlyControllerSerialNumber;Recover.AppVersion;Recover.AppType;Recover.DroneType;Custom.UpdateTime;Custom.Distance;Custom.HSpeed;Custom.IsVideo;Custom.IsPhoto;Custom.Timestamp;Deform.DeformProtected;Deform.TripodStatus;Deform.DeformMode;Gimbal.YawAngle;Gimbal.RollAdjust;Gimbal.Mode;Gimbal.Yaw;Gimbal.Roll;Gimbal.Pitch;Home.Height;Home.Latitude;Home.Longitude;Home.GoHomeHeight;Home.ReachedLimitHeight;Home.ReachedLimitDistance;Home.IsMultipleModeOpen;Home.IsIOCEnabled;Home.IsHomeRecord;Home.IsDynamicHomePointEnable;Home.IsCompassCeleing;Home.IsBeginnerMode;Home.HasGoHome;Home.IOCMode;Home.GoHomeStatus;Home.GoHomeMode;Home.CompassCeleStatus;Home.AirCraftHeadDirection;Osd.FlycVersion;Osd.MotorRevolution;Osd.FlyTime;Osd.SwaveHeight;Osd.Battery;Osd.NonGpsCause;Osd.MotorFailCause;Osd.MotorFailed;Osd.FlightAction;Osd.GpsNum;Osd.CanIOCWork;Osd.IsVisionUsed;Osd.IsSwaveWork;Osd.IsMotorUp;Osd.IsImuPreheated;Osd.GroundOrSky;Osd.ModeChannel;Osd.GoHomeStatus;Osd.CompassError;Osd.FlycCommand;Osd.RcState;Osd.FlycState;Osd.Yaw;Osd.Roll;Osd.Pitch;Osd.ZSpeed;Osd.YSpeed;Osd.XSpeed;Osd.Height;Osd.Latitude;Osd.Longitude;Osd.VoltageWarning;Osd.NonGpsCauseRaw;Rc.Custom2Status;Rc.Custom1Status;Rc.ShutterStatus;Rc.RecordStatus;Rc.GyroValue;Rc.Rudder;Rc.Throttle;Rc.Elevator;Rc.Aileron;RcGps.GpsStatus;RcGps.GpsNum;RcGps.YSpeed;RcGps.XSpeed;RcGps.Longitude;RcGps.Latitude;SmartBattery.Battery;SmartBattery.Voltage;SmartBattery.GoHomeCountDown;SmartBattery.SmartGoHomeStatus;SmartBattery.BatteryStatus;SmartBattery.VolumeConsume;SmartBattery.SafeFlyRadius;SmartBattery.LandBattery;SmartBattery.GoHomeBattery;SmartBattery.LandTime;SmartBattery.GoHomeTime;SmartBattery.UsefulTime;AppTip.Text;AppWarn.Text
1.494;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 8:59:59 AM;0.1978133;2;0;0;1445504399563;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:01.5000000;0;41;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;0;0;GpsAtti;800;-27;51;0;0;-2;0;32.1031621990837;34.8122677382718;0;0;0;0;False;False;1024;1024;1684;1024;1024;;;;;;;;;;;;;;;;;;;;
1.592;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 8:59:59 AM;0.2327232;1;0;0;1445504399661;;;;0;0;YawFollow;806;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:01.6000000;0;41;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;0;0;GpsAtti;800;-28;47;0;0;-1;0;32.10316251271;34.8122677704492;0;0;0;0;False;False;1024;1024;1661;1024;1024;;;;;;;;;;;;;;;;;;;;
1.695;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 8:59:59 AM;0.2551022;2;0;0;1445504399764;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:01.7000000;0;41;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;0;0;GpsAtti;800;-28;49;0;0;-2;0;32.1031623109169;34.8122677670027;0;0;0;0;False;False;1024;1024;1651;1024;1024;;;;;;;;;;;;;;;;;;;;
1.793;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 8:59:59 AM;0.270245;2;0;0;1445504399862;;;;0;0;YawFollow;805;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:01.8000000;0;41;None;None;False;RcAssistantTakeoff;16;False;False;True;True;True;0;2;0;False;0;0;GpsAtti;800;-28;53;0;0;-2;0;32.1031624181024;34.8122676675928;0;0;0;0;False;False;1024;1024;1641;1024;1024;;;;;;;;;;;;;;;;;;;;
1.892;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 8:59:59 AM;0.2905254;2;0;0;1445504399961;True;FoldComplete;Normal;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:01.9000000;0;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;0;2;0;False;0;0;GpsAtti;800;-28;54;0;0;-2;0;32.1031626008724;34.8122676753625;0;0;0;0;False;False;1024;1024;1655;1024;1024;;;;;;;;;;;;;;;;;;;;
1.998;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.2973415;1;0;0;1445504400067;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02;0;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;0;2;0;False;0;0;AssistedTakeoff;801;-29;49;0;0;-1;0;32.1031626623387;34.8122676758629;0;0;0;0;False;False;1024;1024;1684;1024;1024;;;;;;;;;;;;;;;;;;;"Tips__RC Assisted Takeoff";
2.093;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.3169042;2;0;0;1445504400162;;;;0;0;YawFollow;804;0;0;;;;;;;;;;;;;;;;;;;6;1;00:00:02.1000000;0;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;0;2;0;False;0;0;AssistedTakeoff;801;-28;42;0;0;-2;0;32.1031624867341;34.812267695746;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.192;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.3507683;1;0;0;1445504400261;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.2000000;2;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;0;2;0;False;0;0;AssistedTakeoff;801;-27;40;0;0;-1;0;32.1031627904846;34.812267732846;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.291;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.3714891;2;0;0;1445504400360;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.3000000;2;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;0;2;0;False;0;0;AssistedTakeoff;800;-21;45;0;0;-2;0;32.1031626048283;34.8122677079485;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.397;0;0;Normal;30.31;7/1/2015 12:00:00 AM;456;-1722;-2147483648;14;100;4402;4137;16.851;94;;;;;;;;;;10/22/2015 9:00:00 AM;0.3802902;2;0;0;1445504400466;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.4000000;2;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;0;2;0;False;0;0;AssistedTakeoff;800;-6;49;-1;0;-2;0;32.1031626495196;34.8122676308884;0;0;0;0;False;False;1024;1024;1671;1024;1024;;;;;;;94;16.302;0;NonGohome;None;0;0;10;16;0;24;0;;
2.492;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.3958496;3.162278;0;0;1445504400561;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.5000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;802;21;35;1;-1;-3;0;32.1031627160868;34.8122674857697;0;0;0;0;False;False;1024;1024;1585;1024;1024;;;;;;;;;;;;;;;;;;;;
2.59;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.4254833;4.472136;0;0;1445504400659;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.6000000;4;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;804;27;12;-2;-2;-4;-0.1;32.1031625109551;34.812267284537;0;0;0;0;False;False;1024;1024;1384;1024;1024;;;;;;;;;;;;;;;;;;;;
2.69;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.478777;5.385165;0;0;1445504400759;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.7000000;2;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;805;3;-10;-7;-2;-5;0;32.1031620732752;34.8122670512784;0;0;0;0;False;False;1024;1024;1402;1024;1024;;;;;;;;;;;;;;;;;;;;
2.789;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.5130199;4.123106;0;0;1445504400858;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.8000000;7;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;806;-19;-19;-10;-1;-4;0;32.103161838275;34.8122668159087;0;0;0;0;False;False;1024;1024;1408;1024;1024;;;;;;;;;;;;;;;;;;;;
2.892;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:00 AM;0.5303956;5.09902;0;0;1445504400961;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:02.9000000;8;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;807;-31;-19;-10;-1;-5;0.2;32.1031617054832;34.8122667181783;0;0;0;0;False;False;1024;1024;1380;1024;1024;;;;;;;;;;;;;;;;;;;;
2.994;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.5740783;4;0;0;1445504401063;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;806;-37;-19;-12;0;-4;0.3;32.1031614308317;34.8122663863966;0;0;0;0;False;False;1024;1024;1413;1024;1024;;;;;;;;;;;;;;;;;;;;
3.09;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.6188991;4;0;0;1445504401159;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.1000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;807;-45;-20;-12;0;-4;0.5;32.1031610328385;34.8122663035188;0;0;0;0;False;False;1024;1024;1392;1024;1024;;;;;;;;;;;;;;;;;;;;
3.289;;;;;;;;;;;;;;;;;;;;;;;;10/22/2015 9:00:01 AM;0.6234057;3;0;0;1445504401358;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;00:00:03.2000000;3;41;None;None;False;RcAssistantTakeoff;16;False;False;False;True;True;2;2;0;False;0;0;GpsAtti;808;-51;-19;-13;0;-3;0.6;32.1031610355138;34.8122662558753;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
